file	archive_id	date	year	date_flag	direction	correspondent_verbatim	thinker_id	resolution	genre	work_type_suggest
6022-Letter_to_Mr_Minoo_Masani_01-07-1972.pdf	6022	1972-07-01	1972		to	Minoo Masani	minoo-masani	resolved	letter	letter
6023-JP_Response_to_autonomy_meet_encouraging_21-07-1972.pdf	6023	1972-07-21	1972							
6024-Letter_to_Mr_Minoo_Masani_29-06-1972.pdf	6024	1972-06-29	1972		to	Minoo Masani	minoo-masani	resolved	letter	letter
6025-Letter_to_Mr_Minoo_Masani_24-06-1972.pdf	6025	1972-06-24	1972		to	Minoo Masani	minoo-masani	resolved	letter	letter
6026-Letter_to_Jayaprakash_Naryan_21-06-1972.pdf	6026	1972-06-21	1972		to	Jayaprakash Naryan		unresolved	letter	letter
6027-Letter_to_Jayaprakash_Naryan_17-04-1972.pdf	6027	1972-04-17	1972		to	Jayaprakash Naryan		unresolved	letter	letter
6028-Letter_to_Jayaprakash_Naryan_10-05-1972.pdf	6028	1972-05-10	1972		to	Jayaprakash Naryan		unresolved	letter	letter
6029-Give_Them_Time_30-03-1972.pdf	6029	1972-03-30	1972							
603-Incentives_to_Economic_Development-Effect_of_Governmental_Policy_10-12-1962.pdf	603	1962-12-10	1962							
6030-A_Times_of_India_Notebook-The_Times_of_India_06-04-1972.pdf	6030	1972-04-06	1972							
6031-Chambal_dacoits_to_surrender-Sunday_Standards_07-04-1972.pdf	6031	1972-04-07	1972							
6032-J_P_Explain_Aim_of_Mission_11-04-1972.pdf	6032	1972-04-11	1972							
6033-J_P_Explain_Mission_11-04-1972.pdf	6033	1972-04-11	1972							
6034-Dacoit_Menance_11-04-1972.pdf	6034	1972-04-11	1972							
6035-Stage_Set_in_MP_Town_for_Surrender_of_Dacoits_11-04-1972.pdf	6035	1972-04-11	1972							
6036-Dacoits_Gather_for_Talks_with_J_P_at_Dak_Bunglow_12-04-1972.pdf	6036	1972-04-12	1972						speech	speech
6037-Sethi_makes_another_dig_at_Newsmen_13-04-1972.pdf	6037	1972-04-13	1972							
6038-Current_Topics-Times_of_India_14-04-1972.pdf	6038	1972-04-14	1972							
6039-Pause_in_the_Badlands_14-04-1972.pdf	6039	1972-04-14	1972							
604-Our_Duty_in_the_Present_Crisis_06-12-1962.pdf	604	1962-12-06	1962							
6040-Mohar_84_others_give_up_arms-Times_of_India_15-04-1972.pdf	6040	1972-04-15	1972							
6041-Sunday_Standard_16-04-1972.pdf	6041	1972-04-16	1972							
6042-Bandit-Sunday_Standard_16-04-1972.pdf	6042	1972-04-16	1972							
6043-100_more_to_lay_down_arms-Sunday_Standard_16-04-1972.pdf	6043	1972-04-16	1972							
6044-Citizen-Saked_Naqvi.pdf	6044									
6045-82_more_dacoits_are_surrender_01-04-1972.pdf	6045	1972-04-01	1972							
6046-You_Said_it-The_Times_of_India_18-04-1972.pdf	6046	1972-04-18	1972							
6047-Another_dacoit_Nathu_Singh_surrenders_to_JP_18-04-1972.pdf	6047	1972-04-18	1972							
6048-Bhagi_Bhais-Times_of_India_24-04-1972.pdf	6048	1972-04-24	1972							
6049-Long_Term_steps_end_dacoit_menance_16-04-1972.pdf	6049	1972-04-16	1972							
605-For_Favour_of_Publication_06-12-1962.pdf	605	1962-12-06	1962							
6050-JP_tells_dacoits_they_wont_be_hanged-The_Hindustan_Times_16-04-1972.pdf	6050	1972-04-16	1972							
6051-Consider_Surrender_25-04-1972.pdf	6051	1972-04-25	1972							
6052-Surrender_by_Chambal_dacoits_today-The_Hindustan_Times_14-04-1972.pdf	6052	1972-04-14	1972							
6053-Chambal_cheers_as_dacoits_surrender_15-04-1972.pdf	6053	1972-04-15	1972							
6054-Telegram_to_Mr_Minoo_Masani.pdf	6054				to	Minoo Masani	minoo-masani	resolved	telegram	telegram
6055-Letter_to_Jayaprakash_Naryan_03-04-1972.pdf	6055	1972-04-03	1972		to	Jayaprakash Naryan		unresolved	letter	letter
6056-Letter_to_Jayaprakash_Naryan_10-02-1972.pdf	6056	1972-02-10	1972		to	Jayaprakash Naryan		unresolved	letter	letter
6057-Letter_to_Jayaprakash_Naryan_29-12-1971.pdf	6057	1971-12-29	1971		to	Jayaprakash Naryan		unresolved	letter	letter
6058-Letter_to_Jayaprakash_Naryan_18-11-1971.pdf	6058	1971-11-18	1971		to	Jayaprakash Naryan		unresolved	letter	letter
6059-Letter_to_Jayaprakash_Naryan_29-01-1971.pdf	6059	1971-01-29	1971		to	Jayaprakash Naryan		unresolved	letter	letter
606-Cease-Fire_and_Its_Implications-St_Xavier_College_04-12-1962.pdf	606	1962-12-04	1962							
6060-Letter_to_Mr_Minoo_Masani_01-12-1969.pdf	6060	1969-12-01	1969		to	Minoo Masani	minoo-masani	resolved	letter	letter
6061-Letter_to_the_Members_of_the_Committee_12-07-1969.pdf	6061	1969-07-12	1969		to	the Members of the Committee		not_a_person	letter	letter
6062-Telegram_to_Mr_Minoo_Masani.pdf	6062				to	Minoo Masani	minoo-masani	resolved	telegram	telegram
6063-Letter_to_Mr_Minoo_Masani_03-04-1969.pdf	6063	1969-04-03	1969		to	Minoo Masani	minoo-masani	resolved	letter	letter
6064-Sandesh_28-11-1967.pdf	6064	1967-11-28	1967							
6065-Letter_to_Piloo_Mody_09-11-1965.pdf	6065	1965-11-09	1965		to	Piloo Mody	piloo-mody	resolved	letter	letter
6066-Letter_to_C_Rajagopalachari.pdf	6066				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6067-Letter_to_C_Rajagopalachari_10-02-1972.pdf	6067	1972-02-10	1972		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6068-Letter_to_C_Rajagopalachari.pdf	6068				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6069-Letter_to_C_Rajagopalachari.pdf	6069				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
607-For_Favour_of_Publication_01-12-1962.pdf	607	1962-12-01	1962							
6070-Letter_to_Madhu_N_Mehta_01-02-1965.pdf	6070	1965-02-01	1965		to	Madhu N Mehta		unresolved	letter	letter
6071-Letter_to_S_V_Raju_05-02-1965.pdf	6071	1965-02-05	1965		to	S V Raju	s-v-raju	resolved	letter	letter
6072-Letter_to_C_Rajagopalachari_26-01-1965.pdf	6072	1965-01-26	1965		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6073-Letter_to_C_Rajagopalachari_29-01-1965.pdf	6073	1965-01-29	1965		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6074-Letter_to_Piloo_Mody_10-12-1964.pdf	6074	1964-12-10	1964		to	Piloo Mody	piloo-mody	resolved	letter	letter
6075-Letter_from_C_Rajagopalachari_08-12-1964.pdf	6075	1964-12-08	1964		from	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6076-C_Rajagopalachari_Programme.pdf	6076								manifesto	occasional_paper
6077-Letter_to_Jai_S_Ratnakar_20-07-1964.pdf	6077	1964-07-20	1964		to	Jai S Ratnakar		unresolved	letter	letter
6078-With_the_Compliments_of_The_Indian_Journal_16-07-1964.pdf	6078	1964-07-16	1964							
6079-Letter_from_C_Rajagopalachari_21-09-1961.pdf	6079	1961-09-21	1961		from	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
608-Lecture_Notes_For_Indians_For_Victory_Meeting_On_26-11-1962.pdf	608	1962-11-26	1962						speech	speech
6080-Letter_to_C_Rajagopalachari_11-09-1964.pdf	6080	1964-09-11	1964		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6081-Letter_to_Piloo_Mody_21-09-1963.pdf	6081	1963-09-21	1963		to	Piloo Mody	piloo-mody	resolved	letter	letter
6082-Letter_to_C_Rajagopalachari_19-12-1963.pdf	6082	1963-12-19	1963		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6083-18_Goa_Congrssmen_Quit_on_Party-Times_of_India_06-11-1963.pdf	6083	1963-11-06	1963							
6084-Letter_to_Piloo_Mody_01-11-1963.pdf	6084	1963-11-01	1963		to	Piloo Mody	piloo-mody	resolved	letter	letter
6085-Letter_to_Piloo_Mody_26-10-1963.pdf	6085	1963-10-26	1963		to	Piloo Mody	piloo-mody	resolved	letter	letter
6086-Letter_to_C_Rajagopalachari_24-10-1969.pdf	6086	1969-10-24	1969		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6087-Letter_to_Piloo_Mody_21-09-1963.pdf	6087	1963-09-21	1963		to	Piloo Mody	piloo-mody	resolved	letter	letter
6088-Letter_to_C_Rajagopalachari_18-09-1963.pdf	6088	1963-09-18	1963		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6089-The_Center_Has_Affixed_Us_The_Status_Of_Union_Territory.pdf	6089									
609-For_Favour_of_Publication_26-11-1962.pdf	609	1962-11-26	1962							
6090-Letter_to_C_Rajagopalachari_22-01-1965.pdf	6090	1965-01-22	1965		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6091-Letter_to_C_Rajagopalachari_06-12-1962.pdf	6091	1962-12-06	1962		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6092-Letter_to_Piloo_Mody_12-12-1962.pdf	6092	1962-12-12	1962		to	Piloo Mody	piloo-mody	resolved	letter	letter
6093-Letter_to_K_S_Srinivasan.pdf	6093				to	K S Srinivasan		unresolved	letter	letter
6094-Letter_to_the_secretary.pdf	6094				to	the secretary		not_a_person	letter	letter
6095-Letter_to_C_Rajagopalachari.pdf	6095				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6096-Letter_to_C_Rajagopalachari.pdf	6096				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6097-Letter_to_C_Rajagopalachari.pdf	6097				to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6098-Letter_to_C_Rajagopalachari_05-12-1960.pdf	6098	1960-12-05	1960		to	C Rajagopalachari	c-rajagopalachari	resolved	letter	letter
6099-Letter_to_Jayaprakash_Naryan_04-12-1975.pdf	6099	1975-12-04	1975		to	Jayaprakash Naryan		unresolved	letter	letter
61-Letter_to_Mr_Minoo_Masani_13-03-1971.pdf	61	1971-03-13	1971		to	Minoo Masani	minoo-masani	resolved	letter	letter
610-Notes_and_Extracts_From_Keesings_Contemporary_Archives.pdf	610									
6100-Undergoing_Treatment_Jaslok_Hospital_05-12-1975.pdf	6100	1975-12-05	1975							
6101-Letter_from_George_Fernandes_05-12-1975.pdf	6101	1975-12-05	1975		from	George Fernandes		unresolved	letter	letter
6102-Letter_from_Jayaprakash_05-12-1975.pdf	6102	1975-12-05	1975		from	Jayaprakash		unresolved	letter	letter
6103-Letter_to_K_Venkatraman_26-06-1970.pdf	6103	1970-06-26	1970		to	K Venkatraman		unresolved	letter	letter
6104-Letter_to_S_V_Raju_24-06-1970.pdf	6104	1970-06-24	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6105-Letter_to_G_Mahadevan_25-06-1970.pdf	6105	1970-06-25	1970		to	G Mahadevan		unresolved	letter	letter
6106-Message_from_Mr_Minoo_Masani.pdf	6106				from	Minoo Masani	minoo-masani	resolved		
6107-Why_Swatantra_Opposed_Bank_Nationalisation_by_Mr_Minoo_Masani.pdf	6107									
6108-Letter_to_Mr_Minoo_Masani_16-06-1970.pdf	6108	1970-06-16	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6109-Letter_to_Mr_Minoo_Masani_13-06-1970.pdf	6109	1970-06-13	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
611-Role_of_Opposition_in_National_Emergency_22-11-1962.pdf	611	1962-11-22	1962							
6110-MRMs_Itinerary_for_Europe_Visit-June_1970.pdf	6110	1970-06	1970							
6111-Letter_to_Mr_Minoo_Masani_10-06-1970.pdf	6111	1970-06-10	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6112-Letter_to_S_V_Raju_07-06-1970.pdf	6112	1970-06-07	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6113-Letter_to_Mr_Minoo_Masani_05-06-1970.pdf	6113	1970-06-05	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6114-Letter_from_S_V_Raju_02-06-1970.pdf	6114	1970-06-02	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6115-Letter_to_Maganlal_B_Joshi_15-05-1970.pdf	6115	1970-05-15	1970		to	Maganlal B Joshi		unresolved	letter	letter
6116-Letter_to_Mr_Minoo_Masani_14-05-1970.pdf	6116	1970-05-14	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6117-Letter_to_S_V_Raju_13-05-1970.pdf	6117	1970-05-13	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6118-Letter_from_Mr_Minoo_Masani.pdf	6118				from	Minoo Masani	minoo-masani	resolved	letter	letter
6119-Letter_from_Mr_Minoo_Masani_15-05-1970.pdf	6119	1970-05-15	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
612-For_Favour_of_Publication_22-11-1962.pdf	612	1962-11-22	1962							
6120-Letter_from_Akhil_Bhartiya_Jain_S_M_Sangh.pdf	6120				from	Akhil Bhartiya Jain S M Sangh		unresolved	letter	letter
6121-Letter_from_Mr_Minoo_Masani_06-05-1970.pdf	6121	1970-05-06	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6122-Letter_from_S_V_Raju_06-05-1970.pdf	6122	1970-05-06	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6123-Letter_from_Mr_Minoo_Masani_06-05-1970.pdf	6123	1970-05-06	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6124-Letter_from_Mr_Minoo_Masani_05-05-1970.pdf	6124	1970-05-05	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6125-Letter_to_George_Fernanded_04-05-1970.pdf	6125	1970-05-04	1970		to	George Fernanded		unresolved	letter	letter
6126-Letter_to_S_V_Raju_02-05-1970.pdf	6126	1970-05-02	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6127-Telegram_to_S_V_Raju.pdf	6127				to	S V Raju	s-v-raju	resolved	telegram	telegram
6128-Letter_to_S_V_Raju_30-04-1970.pdf	6128	1970-04-30	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6129-Letter_to_Mr_Minoo_Masani_30-04-1970.pdf	6129	1970-04-30	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
613-Speech_of_Mr_Minoo_Masani_07-11-1962.pdf	613	1962-11-07	1962						speech	speech
6130-Letter_from_S_V_Raju_29-04-1970.pdf	6130	1970-04-29	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6131-Letter_to_R_K_Narayan_29-04-1970.pdf	6131	1970-04-29	1970		to	R K Narayan		unresolved	letter	letter
6132-Letter_from_Mr_Minoo_Masani_29-04-1970.pdf	6132	1970-04-29	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6133-Letter_from_Mr_Minoo_Masani_29-04-1970.pdf	6133	1970-04-29	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6134-Letter_from_Mr_Minoo_Masani_28-04-1970.pdf	6134	1970-04-28	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6135-Letter_from_Mr_Minoo_Masani_25-04-1970.pdf	6135	1970-04-25	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6136-Letter_to_S_V_Raju_24-04-1970.pdf	6136	1970-04-24	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6137-Letter_from_S_V_Raju_22-04-1970.pdf	6137	1970-04-22	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6138-Telegram_to_Mr_Minoo_Masani_24-04-1970.pdf	6138	1970-04-24	1970		to	Minoo Masani	minoo-masani	resolved	telegram	telegram
6139-Letter_from_Harihar_Patel_19-04-1970.pdf	6139	1970-04-19	1970		from	Harihar Patel		unresolved	letter	letter
614-For_Favour_of_Publication_06-11-1962.pdf	614	1962-11-06	1962							
6140-Letter_from_R_N_Singh_Deo_18-04-1970.pdf	6140	1970-04-18	1970		from	R N Singh Deo		unresolved	letter	letter
6141-Telegram_to_Mr_Minoo_Masani_25-04-1970.pdf	6141	1970-04-25	1970		to	Minoo Masani	minoo-masani	resolved	telegram	telegram
6142-Letter_from_Mr_Minoo_Masani_17-04-1970.pdf	6142	1970-04-17	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6143-Telegram_to_S_V_Raju_17-04-1970.pdf	6143	1970-04-17	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6144-Draft_Message_from_Mr_Minoo_Masani_12-04-1970.pdf	6144	1970-04-12	1970		from	Minoo Masani	minoo-masani	resolved		
6145-12th_Annual_Convention_of_Foodgrain_Dealers_of_India_12-04-1970.pdf	6145	1970-04-12	1970						souvenir	edited_volume
6146-Letter_from_Mr_Minoo_Masani_10-04-1970.pdf	6146	1970-04-10	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6147-Telegram_to_S_V_Raju_08-04-1970.pdf	6147	1970-04-08	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6148-Telegram_to_S_V_Raju_08-04-1970.pdf	6148	1970-04-08	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6149-Letter_to_Mr_Minoo_Masani_04-04-1970.pdf	6149	1970-04-04	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
615-Lecture_Notes_For_SP_Meetings_at_Matunga_31-10-1962.pdf	615	1962-10-31	1962						speech	speech
6150-Letter_to_Mr_Minoo_Masani_03-04-1970.pdf	6150	1970-04-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6151-Letter_to_Mr_Minoo_Masani_03-04-1970.pdf	6151	1970-04-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6152-Letter_to_Mr_Minoo_Masani_03-04-1970.pdf	6152	1970-04-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6153-Letter_to_Mr_Minoo_Masani_03-04-1970.pdf	6153	1970-04-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6154-Letter_to_Mr_Minoo_Masani_03-04-1970.pdf	6154	1970-04-03	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6155-Letter_to_Mr_Minoo_Masani_02-04-1970.pdf	6155	1970-04-02	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6156-Telegram_to_S_V_Raju_04-04-1970.pdf	6156	1970-04-04	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6157-Letter_to_S_V_Raju_01-04-1970.pdf	6157	1970-04-01	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6158-Letter_to_S_V_Raju_01-04-1970.pdf	6158	1970-04-01	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6159-Letter_from_S_V_Raju_01-04-1970.pdf	6159	1970-04-01	1970		from	S V Raju	s-v-raju	resolved	letter	letter
616-For_Favour_of_Publication_31-10-1962.pdf	616	1962-10-31	1962							
6160-Letter_to_Mr_Minoo_Masani_26-03-1970.pdf	6160	1970-03-26	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6161-Letter_from_Mr_Minoo_Masani_25-03-1970.pdf	6161	1970-03-25	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6162-Letter_from_Mr_Minoo_Masani_25-03-1970.pdf	6162	1970-03-25	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6163-Telegram_to_S_V_Raju_25-03-1970.pdf	6163	1970-03-25	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6164-Letter_from_Mr_Minoo_Masani.pdf	6164				from	Minoo Masani	minoo-masani	resolved	letter	letter
6165-Letter_to_Mr_Minoo_Masani_21-03-1970.pdf	6165	1970-03-21	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6166-Letter_to_R_K_A_NARAYAN_18-03-1970.pdf	6166	1970-03-18	1970		to	R K A NARAYAN		unresolved	letter	letter
6167-Letter_to_R_K_A_NARAYAN_18-03-1970.pdf	6167	1970-03-18	1970		to	R K A NARAYAN		unresolved	letter	letter
6168-Letter_to_S_V_Raju_23-02-1970.pdf	6168	1970-02-23	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6169-Letter_from_S_V_Raju_18-03-1970.pdf	6169	1970-03-18	1970		from	S V Raju	s-v-raju	resolved	letter	letter
617-Yuvaj_Samaj_Vileparle_27-10-1962.pdf	617	1962-10-27	1962							
6170-Letter_from_S_V_Raju_17-03-1970.pdf	6170	1970-03-17	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6171-Letter_from_S_V_Raju_12-03-1970.pdf	6171	1970-03-12	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6172-Letter_from_S_V_Raju_10-03-1970.pdf	6172	1970-03-10	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6173-Telegram_to_Mr_Minoo_Masani.pdf	6173				to	Minoo Masani	minoo-masani	resolved	telegram	telegram
6174-Letter_from_Mr_Minoo_Masani_05-03-1970.pdf	6174	1970-03-05	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6175-Message_from_S_V_RAJU_03-03-1970.pdf	6175	1970-03-03	1970		from	S V RAJU	s-v-raju	resolved		
6176-Letter_to_Mr_Minoo_Masani_04-03-1970.pdf	6176	1970-03-04	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6177-Letter_from_S_V_Raju_03-03-1970.pdf	6177	1970-03-03	1970		from	S V Raju	s-v-raju	resolved	letter	letter
6178-Telegram_to_S_V_Raju_01-03-1970.pdf	6178	1970-03-01	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6179-Letter_to_R_C_Cooper_02-03-1970.pdf	6179	1970-03-02	1970		to	R C Cooper		unresolved	letter	letter
618-Lecture_Notes_26-10-1962.pdf	618	1962-10-26	1962						speech	speech
6180-Letter_from_Mr_Minoo_Masani_02-03-1970.pdf	6180	1970-03-02	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6181-Letter_from_Mr_Minoo_Masani_01-03-1970.pdf	6181	1970-03-01	1970		from	Minoo Masani	minoo-masani	resolved	letter	letter
6182-Speech_of_Mr_Minoo_Masani_15-02-1970.pdf	6182	1970-02-15	1970						speech	speech
6183-Letter_to_Mr_Minoo_Masani_28-02-1970.pdf	6183	1970-02-28	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6184-Letter_to_Mr_Minoo_Masani_28-02-1970.pdf	6184	1970-02-28	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6185-Letter_to_S_V_Raju_26-02-1970.pdf	6185	1970-02-26	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6186-Letter_to_S_V_Raju_26-02-1970.pdf	6186	1970-02-26	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6187-Letter_to_Mr_Minoo_Masani_26-02-1970.pdf	6187	1970-02-26	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6188-Telegram_from_Mr_Minoo_Masani_25-02-1970.pdf	6188	1970-02-25	1970		from	Minoo Masani	minoo-masani	resolved	telegram	telegram
6189-Letter_to_Mr_Minoo_Masani_25-02-1970.pdf	6189	1970-02-25	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
619-Lecture_Notes_For_Public_Meeting_25-10-1962.pdf	619	1962-10-25	1962						speech	speech
6190-Telegram_to_S_V_Raju_27-02-1970.pdf	6190	1970-02-27	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6191-Letter_to_S_V_Raju_24-02-1970.pdf	6191	1970-02-24	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6192-Letter_to_S_V_Raju_24-02-1970.pdf	6192	1970-02-24	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6193-Letter_to_S_V_Raju_24-02-1970.pdf	6193	1970-02-24	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6194-Letter_to_Mr_Minoo_Masani_24-02-1970.pdf	6194	1970-02-24	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6195-Telegram_to_S_V_Raju_25-02-1970.pdf	6195	1970-02-25	1970		to	S V Raju	s-v-raju	resolved	telegram	telegram
6196-Letter_to_S_V_Raju_23-02-1970.pdf	6196	1970-02-23	1970		to	S V Raju	s-v-raju	resolved	letter	letter
6197-Letter_to_Mr_Minoo_Masani_23-02-1970.pdf	6197	1970-02-23	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6198-Letter_to_Mr_Minoo_Masani_23-02-1970.pdf	6198	1970-02-23	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
6199-Letter_to_Mr_Minoo_Masani_21-02-1970.pdf	6199	1970-02-21	1970		to	Minoo Masani	minoo-masani	resolved	letter	letter
62-Letter_to_Maharaja_Saheb_17-03-1971.pdf	62	1971-03-17	1971		to	Maharaja Saheb		unresolved	letter	letter
620-For_Favour_of_Publication_25-10-1962.pdf	620	1962-10-25	1962							
6200-Letter_to_S_V_Raju_21-02-1970.pdf	6200	1970-02-21	1970		to	S V Raju	s-v-raju	resolved	letter	letter
